year_month,area_name_en,property_type_en,avg_meter_price,avg_actual_worth,avg_area,transactions_count,hotels,rooms,POIs,occupancy_rate,tourism_intensity,occupancy_rate_adjusted,tourism_activity
2021-11,wadi al safa 5,Unit,6266.858846153846,549543.2596153846,101.18153846153844,104,163,15099,105,0.458,1.160030959473346,0.487317671775517,36.74806092122208
2021-11,wadi al safa 5,Villa,10799.896346863468,2189768.335793358,250.44638376383764,271,163,15099,105,0.458,1.160030959473346,0.487317671775517,36.74806092122208
2021-11,wadi al safa 6,Land,5070.155,11570000.0,2281.98,2,150,11430,99,0.481,1.2152541960631889,0.5224149073225575,34.94249005793091
2021-11,wadi al safa 6,Villa,6805.880769230768,3452003.7435897435,538.7891025641026,78,150,11430,99,0.481,1.2152541960631889,0.5224149073225575,34.94249005793091
2021-11,wadi al safa 7,Unit,7841.233333333334,505070.2,70.84733333333334,15,119,11001,124,0.343,1.2426338626542832,0.3762893659561677,30.3822203772424
2021-11,wadi al safa 7,Villa,8916.983043478262,2583414.495652174,312.9954782608696,115,119,11001,124,0.343,1.2426338626542832,0.3762893659561677,30.3822203772424
2021-11,wadi alshabak,Land,1189.8972727272726,1345418.181818182,1130.948181818182,11,55,3389,110,0.3,1.1195797482935688,0.3143495697952282,6.920716098917827
2021-11,warsan fourth,Unit,6247.769705882353,362914.1470588236,60.72,34,103,8741,118,0.398,1.2279380020833708,0.4342877299316727,23.814671195609325
2021-11,world islands,Unit,14779.78,500000.0,33.83,1,78,5077,115,0.357,1.1746372518970838,0.3819381995709036,9.46113053323129
2021-11,zaabeel second,Unit,21415.50616666667,2752969.8,126.53916666666667,60,140,12869,160,0.434,1.1490076632879351,0.4598677303467855,37.614659257053454
2021-12,abu hail,Building,11212.44,3750000.0,334.45,1,67,5575,166,0.352,1.218594459185322,0.3827780998532932,14.806136045402074
2021-12,abu hail,Villa,2487.865,475500.0,119.975,2,67,5575,166,0.352,1.218594459185322,0.3827780998532932,14.806136045402074
2021-12,al aweer first,Land,804.4031818181818,911566.2727272728,1145.2895454545453,22,72,4203,158,0.398,1.2949248053523412,0.4449520290120927,12.31842163725842
2021-12,al aweer second,Land,1369.125,2125000.0,1383.66,2,84,7348,95,0.441,1.1434634458050197,0.4663069518400055,17.080276628409898
2021-12,al baraha,Building,32801.78,6500000.0,198.16,1,158,15795,184,0.379,1.104218163245038,0.3947994735479477,31.96484007864312
2021-12,al barsha first,Building,55324.42,75000000.0,1355.64,1,157,11961,155,0.38,1.1907512186162033,0.4089941852296628,34.986046869451606
2021-12,al barsha first,Land,17469.87,35500000.0,2032.07,1,157,11961,155,0.38,1.1907512186162033,0.4089941852296628,34.986046869451606
2021-12,al barsha second,Building,7534.71,10500000.0,1393.55,1,130,11145,129,0.445,1.198929311632388,0.4804094174705651,36.53448301213688
2021-12,al barsha second,Villa,6601.84,9200000.0,1393.55,1,130,11145,129,0.445,1.198929311632388,0.4804094174705651,36.53448301213688
2021-12,al barsha south fifth,Unit,8134.99590909091,680151.6818181818,83.56545454545454,22,129,11515,207,0.353,1.1970245235452113,0.3808198627245838,31.72559085162542
2021-12,al barsha south fifth,Villa,4105.085,2220299.4,616.4595,20,129,11515,207,0.353,1.1970245235452113,0.3808198627245838,31.72559085162542
2021-12,al barsha south fourth,Building,2152.78,2417314.0,1122.88,1,155,15735,126,0.347,1.1889102201563313,0.3732207385576988,29.70855513977236
2021-12,al barsha south fourth,Land,150314.93500000003,16077500.0,2739.4,4,155,15735,126,0.347,1.1889102201563313,0.3732207385576988,29.70855513977236
2021-12,al barsha south fourth,Unit,9810.46924932976,722879.7506702413,79.93225201072386,373,155,15735,126,0.347,1.1889102201563313,0.3732207385576988,29.70855513977236
2021-12,al barsha south fourth,Villa,8189.36695652174,1673506.1304347827,243.72913043478255,23,155,15735,126,0.347,1.1889102201563313,0.3732207385576988,29.70855513977236
2021-12,al barsha third,Building,8252.31,11500000.0,1393.55,1,90,7434,119,0.436,1.183479612530851,0.4679988444253805,23.559970881602617
2021-12,al barsha third,Land,9687.51,8609871.0,888.76,1,90,7434,119,0.436,1.183479612530851,0.4679988444253805,23.559970881602617
2021-12,al barsha third,Villa,3393.6666666666665,3734000.0,1139.6133333333337,3,90,7434,119,0.436,1.183479612530851,0.4679988444253805,23.559970881602617
2021-12,al barshaa south first,Villa,2387.28,2465158.0,1032.62,1,160,12551,147,0.378,1.2222314136322157,0.411601389741191,33.79022811208281
2021-12,al barshaa south second,Building,12362.235,13562482.5,1097.09,2,123,11621,206,0.445,1.1974982190007395,0.4801546829821316,38.83180597335959
2021-12,al barshaa south second,Land,1486.21,1380750.0,929.045,4,123,11621,206,0.445,1.1974982190007395,0.4801546829821316,38.83180597335959
2021-12,al barshaa south second,Unit,8778.72,340000.0,38.73,1,123,11621,206,0.445,1.1974982190007395,0.4801546829821316,38.83180597335959
2021-12,al barshaa south second,Villa,11842.02,3550000.0,299.78,1,123,11621,206,0.445,1.1974982190007395,0.4801546829821316,38.83180597335959
2021-12,al barshaa south third,Land,4055.39,20143333.33333333,4459.900000000001,3,158,15637,157,0.385,1.1720899899848418,0.4115018584576656,33.99091057273259
2021-12,al barshaa south third,Unit,11368.379776785714,666380.1026785715,61.78821428571428,224,158,15637,157,0.385,1.1720899899848418,0.4115018584576656,33.99091057273259
2021-12,al goze first,Land,1651.1266666666668,1191916.6666666667,721.5833333333334,3,67,4596,204,0.376,1.2713402014972148,0.4168095663051811,16.64918632947481
2021-12,al goze fourth,Land,102215.72666666668,9750000.0,814.6466666666666,3,156,15812,185,0.388,1.19938191435923,0.4189440731085525,42.03096101147158
2021-12,al goze fourth,Unit,5167.575384615384,519222.3846153846,102.7830769230769,13,156,15812,185,0.388,1.19938191435923,0.4189440731085525,42.03096101147158
2021-12,al goze industrial fourth,Building,11003.1,5750000.0,522.58,1,105,4976,165,0.365,1.0479163677281265,0.3719957896883064,19.85522458647101
2021-12,al goze second,Land,592.4300000000001,690185.0,1162.8249999999998,2,155,11181,86,0.425,1.2461170224262812,0.4668398938124677,26.62362701828644
2021-12,al hamriya,Building,22804.27,3500000.0,153.48,1,116,9465,189,0.377,1.133522777145238,0.3971352347935019,32.29679188742095
2021-12,al hebiah fifth,Building,3308.45,56402739.0,17048.08,1,129,9362,201,0.378,1.2366376250459632,0.4137796089069496,25.97759148651844
2021-12,al hebiah fifth,Land,16451.005862068963,2859229.6551724137,162.58241379310346,29,129,9362,201,0.378,1.2366376250459632,0.4137796089069496,25.97759148651844
2021-12,al hebiah fifth,Unit,4435.728958333333,294691.2604166667,73.32947916666667,96,129,9362,201,0.378,1.2366376250459632,0.4137796089069496,25.97759148651844
2021-12,al hebiah first,Land,20079.58,1968000.0,98.01,1,124,9879,192,0.386,1.212893642117643,0.4188707783429641,27.697935833354027
2021-12,al hebiah first,Unit,6198.256666666666,1316367.5277777778,226.85083333333333,36,124,9879,192,0.386,1.212893642117643,0.4188707783429641,27.697935833354027
2021-12,al hebiah first,Villa,8593.7425,2062476.0,240.0,4,124,9879,192,0.386,1.212893642117643,0.4188707783429641,27.697935833354027
2021-12,al hebiah fourth,Land,10909.09823529412,8964305.88235294,702.3429411764706,17,105,8879,87,0.37,1.2512998727309153,0.4071923811641754,24.864096309623086
2021-12,al hebiah fourth,Unit,7047.213124999999,466923.5208333333,72.37291666666667,144,105,8879,87,0.37,1.2512998727309153,0.4071923811641754,24.864096309623086
2021-12,al hebiah fourth,Villa,11574.762666666667,2527540.683333333,246.60666666666663,120,105,8879,87,0.37,1.2512998727309153,0.4071923811641754,24.864096309623086
2021-12,al hebiah second,Unit,12155.874210526315,797297.5263157894,64.30947368421052,19,96,7709,211,0.468,1.2503085203023556,0.514857755000601,36.52070506560933
2021-12,al hebiah second,Villa,6182.733333333334,11043333.333333334,1766.58,3,96,7709,211,0.468,1.2503085203023556,0.514857755000601,36.52070506560933
2021-12,al hebiah sixth,Land,9716.66,1682888.3333333333,172.33333333333334,3,102,7278,181,0.365,1.1748180840654774,0.3905234402735597,20.635504147508733
2021-12,al hebiah sixth,Unit,9533.395,1744500.0,183.245,2,102,7278,181,0.365,1.1748180840654774,0.3905234402735597,20.635504147508733
2021-12,al hebiah sixth,Villa,7333.301764705882,2319192.411764706,342.0352941176471,17,102,7278,181,0.365,1.1748180840654774,0.3905234402735597,20.635504147508733
2021-12,al hebiah third,Land,12926.38,4018174.0,366.7064,25,88,5543,130,0.402,1.301841547068164,0.4505361207685608,15.613248786409589
2021-12,al hebiah third,Unit,10957.8822,962633.06,93.4982,50,88,5543,130,0.402,1.301841547068164,0.4505361207685608,15.613248786409589
2021-12,al hebiah third,Villa,7394.167619047618,2751384.9523809524,365.8319047619048,21,88,5543,130,0.402,1.301841547068164,0.4505361207685608,15.613248786409589
2021-12,al jadaf,Land,6060.984,7680271.2,1248.2620000000002,5,103,10141,100,0.423,1.1962961393645943,0.4562133067804894,23.01640950326872
2021-12,al jadaf,Unit,9047.11024390244,1083468.7073170731,122.89926829268292,41,103,10141,100,0.423,1.1962961393645943,0.4562133067804894,23.01640950326872
2021-12,al jafliya,Villa,4111.83,1854500.0,465.485,2,73,6094,168,0.484,1.1595601090508427,0.514890837112243,22.196710653728307
2021-12,al khabeesi,Building,6693.98,7499999.5,1120.41,2,123,6825,124,0.37,1.170082748681989,0.3951722468049343,20.78456204433661
2021-12,al khairan first,Unit,20327.18439655173,3076878.1422413792,149.59724137931033,232,73,4639,180,0.3,1.2703488071233946,0.3324418568548073,10.20814189715535
2021-12,al khawaneej first,Building,684.14,750000.0,1096.26,1,124,10074,193,0.403,1.1933053744241773,0.4341608263571774,33.75208806693371
2021-12,al khawaneej first,Land,1906.595555555556,3076888.888888889,1610.0077777777778,9,124,10074,193,0.403,1.1933053744241773,0.4341608263571774,33.75208806693371
2021-12,al khawaneej first,Villa,4127.59,7299996.0,1452.56,2,124,10074,193,0.403,1.1933053744241773,0.4341608263571774,33.75208806693371
2021-12,al khawaneej second,Building,1611.045,2136500.0,1194.12,2,169,13831,112,0.348,1.2186757262610093,0.3784396610955325,28.25608993758981
2021-12,al khawaneej second,Land,871.3742857142857,756099.6666666666,849.8438095238096,21,169,13831,112,0.348,1.2186757262610093,0.3784396610955325,28.25608993758981
2021-12,al kheeran,Unit,14039.408,2287200.0,161.32,5,164,13636,133,0.449,1.2201904973107414,0.4885462133170092,41.68895565587162
2021-12,al kifaf,Unit,13223.533333333333,1907278.0,142.725,6,110,7299,171,0.349,1.1524456136788932,0.3702814076695734,15.610420462571811
2021-12,al mamzer,Land,3337.42,4166000.0,1248.27,1,69,6250,136,0.385,1.1611364020330974,0.409815005913097,18.36746869931588
2021-12,al manara,Villa,8611.1,12000000.0,1393.55,1,164,12768,117,0.408,1.1774711241416242,0.4369632874599131,27.66009666548171
2021-12,al mararr,Building,18618.65,3385057.0,181.81,1,117,10475,113,0.447,1.181164779610843,0.4793922625944188,27.182048370184365
2021-12,al merkadh,Land,12203.73391304348,12408629.0,1437.2852173913045,23,89,6494,144,0.404,1.2993816767430022,0.4523800789616692,23.58937994760492
2021-12,al merkadh,Unit,17695.311992481205,1363319.112781955,78.39421052631579,266,89,6494,144,0.404,1.2993816767430022,0.4523800789616692,23.58937994760492
2021-12,al merkadh,Villa,14190.718571428572,13414802.857142856,953.0357142857144,14,89,6494,144,0.404,1.2993816767430022,0.4523800789616692,23.58937994760492
2021-12,al mezhar first,Land,2173.5666666666666,3033333.333333333,1398.67,3,126,9334,176,0.449,1.2251634719291729,0.4894393595584794,28.48270259740124
2021-12,al mezhar second,Building,1254.0,2330000.0,1858.06,1,129,10737,117,0.4,1.2084513529901504,0.4333522164784241,31.09118799013512
2021-12,al mezhar second,Land,1009.04,750000.0,743.28,1,129,10737,117,0.4,1.2084513529901504,0.4333522164784241,31.09118799013512
2021-12,al mezhar second,Villa,3498.27,975004.0,278.71,1,129,10737,117,0.4,1.2084513529901504,0.4333522164784241,31.09118799013512
2021-12,al muteena,Building,4736.07,1100000.0,232.26,2,154,14930,127,0.345,1.1496372611639216,0.3656499420406212,27.84642255372892
2021-12,al muteena,Villa,6054.7,5247000.0,866.6,1,154,14930,127,0.345,1.1496372611639216,0.3656499420406212,27.84642255372892
2021-12,al nahda first,Building,32613.94,75000000.0,2299.63,1,61,2979,161,0.307,1.1485866124982604,0.3252464360147863,5.826041491785016
2021-12,al nahda second,Building,38680.71333333334,62683333.333333336,1802.5966666666664,3,128,9484,187,0.343,1.201397143909699,0.3706316881444107,25.22531192267539
2021-12,al nahda second,Land,16422.21,22885000.0,1393.54,1,128,9484,187,0.343,1.201397143909699,0.3706316881444107,25.22531192267539
2021-12,al qusais industrial fourth,Land,169120.545,79600000.0,1746.605,2,68,4594,158,0.421,1.1097449814315792,0.4394810548730779,13.401579468035123
2021-12,al qusais third,Villa,2881.2,396799.0,137.72,1,80,5907,98,0.3,1.2001651638410145,0.3240198196609217,9.89464832166018
2021-12,al raffa,Building,8411.865,9252500.0,1089.605,2,127,9103,147,0.3,1.2117303856155726,0.3254076462738687,23.06973982168399
2021-12,al raffa,Land,5950.05,1989993.0,334.45,1,127,9103,147,0.3,1.2117303856155726,0.3254076462738687,23.06973982168399
2021-12,al rashidiya,Villa,1187.19,30500.0,16.195,2,94,7867,204,0.384,1.2395788303782007,0.4207993083460917,26.94219605282441
2021-12,al rowaiyah first,Land,2078.23,60500000.0,29111.26,1,141,6412,152,0.363,1.023043367776625,0.3663458970011659,62.98351838297906
2021-12,al saffa first,Building,16535.11,23042500.0,1393.55,2,71,6264,95,0.36,1.0693317021730202,0.3699837651129148,11.80110630294619
2021-12,al saffa second,Building,3103.715,8050000.0,2190.745,2,132,9244,142,0.435,1.1688853640784684,0.4643860533496535,41.7675106318943
2021-12,al saffa second,Villa,6836.753333333334,5389166.666666667,826.8366666666667,3,132,9244,142,0.435,1.1688853640784684,0.4643860533496535,41.7675106318943
2021-12,al safouh first,Unit,8981.834285714285,1003735.0,112.48571428571428,7,154,12233,108,0.467,1.2106859915948676,0.5063561432299213,28.097377397582942
2021-12,al safouh second,Unit,25809.635765765765,3380110.6576576577,126.12981981981982,111,76,4676,162,0.3,1.0859449114157351,0.3103133893698882,15.288519894867449
2021-12,al satwa,Land,9082.58,11500000.0,1266.16,1,151,12174,146,0.418,1.231379447411629,0.4566866436072244,39.197862735499086
2021-12,al thanayah fourth,Land,6876.425,38316000.0,8361.85,2,137,10734,90,0.402,1.277935731491502,0.4466920656238335,21.149219426255083
2021-12,al thanayah fourth,Villa,7735.932,3058228.757142857,377.2924285714286,70,137,10734,90,0.402,1.277935731491502,0.4466920656238335,21.149219426255083
2021-12,al thanyah fifth,Land,118697.956,13311200.0,914.066,5,153,11074,136,0.31,1.2634809738173738,0.3426716407533543,19.11357814208115
2021-12,al thanyah fifth,Unit,9735.64747368421,1175278.049122807,115.1182807017544,285,153,11074,136,0.31,1.2634809738173738,0.3426716407533543,19.11357814208115
2021-12,al thanyah fifth,Villa,5963.788157894737,4616120.605263158,784.9107894736842,38,153,11074,136,0.31,1.2634809738173738,0.3426716407533543,19.11357814208115
2021-12,al thanyah first,Building,15223.97,48483407.0,3182.5950000000003,2,75,6027,149,0.41,1.2596697790040126,0.452585843756658,19.688385722507554
2021-12,al thanyah first,Land,13834.87,36000000.0,2602.12,2,75,6027,149,0.41,1.2596697790040126,0.452585843756658,19.688385722507554
2021-12,al thanyah first,Unit,21114.03,1222326.6875,108.44875,16,75,6027,149,0.41,1.2596697790040126,0.452585843756658,19.688385722507554
2021-12,al thanyah third,Unit,12763.08205479452,1740716.6712328766,131.88068493150686,73,143,11920,186,0.393,1.215998161257026,0.4269549109496045,35.752424651647615
2021-12,al thanyah third,Villa,10108.307368421052,4812073.736842105,474.5715789473685,19,143,11920,186,0.393,1.215998161257026,0.4269549109496045,35.752424651647615
2021-12,al ttay,Building,12609.925,23430000.0,1858.06,2,117,7481,107,0.403,1.068488107128741,0.4140402828691531,23.4824295998147
2021-12,al twar first,Villa,1430.26,186921.0,130.69,1,75,5928,107,0.375,1.19479400884674,0.404219101327011,15.56075910837734
2021-12,al twar second,Villa,3295.07,3000000.0,910.45,1,75,3974,105,0.433,1.1499614711137136,0.4589733267968952,19.920498770575737
2021-12,al waheda,Building,6317.86,1350000.0,213.68,1,140,14482,133,0.344,1.1477342826614123,0.3643282372942103,23.44639566481414
2021-12,al waheda,Villa,3152.92,2636250.0,836.13,2,140,14482,133,0.344,1.1477342826614123,0.3643282372942103,23.44639566481414
2021-12,al warqa first,Building,15424.165,21500000.0,1393.775,2,126,7739,202,0.348,1.265364874406874,0.3849387905174368,29.02539175597763
2021-12,al warqa first,Land,4305.52,3000000.0,696.78,1,126,7739,202,0.348,1.265364874406874,0.3849387905174368,29.02539175597763
2021-12,al warqa fourth,Land,649.485,750000.0,1156.185,2,110,8729,116,0.393,1.2603234284757412,0.4339228429563865,18.88647927392056
2021-12,al warqa second,Land,629.56,750000.0,1191.3,1,131,9795,131,0.395,1.2258638919454783,0.4306864949273855,27.59067781836701
2021-12,al warqa second,Villa,1367.004,1617851.6,1133.064,5,131,9795,131,0.395,1.2258638919454783,0.4306864949273855,27.59067781836701
2021-12,al warqa third,Land,1418.0600000000002,1598674.0,1123.565,2,77,6266,153,0.37,1.263938139551737,0.409062844653657,22.40345853069051
2021-12,al warqa third,Villa,698.13,775000.0,1106.8,2,77,6266,153,0.37,1.263938139551737,0.409062844653657,22.40345853069051
2021-12,al warsan first,Building,9525.55,25000000.0,2624.52,1,99,8584,130,0.337,1.2465297282617862,0.3702322073696888,16.82125066299021
2021-12,al warsan first,Land,3509.49,10319855.0,2940.56,1,99,8584,130,0.337,1.2465297282617862,0.3702322073696888,16.82125066299021
2021-12,al warsan first,Unit,5272.577661290323,346294.87096774194,64.63362903225806,124,99,8584,130,0.337,1.2465297282617862,0.3702322073696888,16.82125066299021
2021-12,al warsan first,Villa,8981.711666666668,1383183.3333333333,154.0,6,99,8584,130,0.337,1.2465297282617862,0.3702322073696888,16.82125066299021
2021-12,al wasl,Land,9029.89,9000000.0,996.69,1,127,12292,200,0.368,1.1673517144834342,0.3926341723719615,35.41172153618237
2021-12,al wasl,Unit,25755.96032258065,1375039.2903225806,72.6758064516129,31,127,12292,200,0.368,1.1673517144834342,0.3926341723719615,35.41172153618237
2021-12,al yelayiss 1,Villa,6936.265666666667,1663590.8333333333,246.20200000000003,30,127,10811,125,0.436,1.189223146106838,0.4690005166810326,31.79607008104591
2021-12,al yelayiss 2,Unit,8259.49142857143,930790.1904761904,114.51761904761904,21,69,4287,190,0.351,1.2688756007676896,0.3887501343477836,16.905547181852572
2021-12,al yelayiss 2,Villa,7801.64738372093,1610371.3837209302,210.40877906976743,172,69,4287,190,0.351,1.2688756007676896,0.3887501343477836,16.905547181852572
2021-12,al yufrah 1,Villa,7828.668888888888,1487933.4074074074,193.13888888888889,27,100,8765,141,0.335,1.4049759718558308,0.6983562236341417,17.600927884077077
2021-12,al yufrah 2,Land,6991.613902439024,1221620.219512195,176.47365853658536,41,143,11256,130,0.348,1.198547437543738,0.3756378033060883,25.981118545097825
2021-12,al yufrah 2,Villa,7543.0075,1218090.55,162.3745,20,143,11256,130,0.348,1.198547437543738,0.3756378033060883,25.981118545097825
2021-12,al yufrah 3,Land,6581.415454545454,937702.1818181818,148.04151515151514,33,89,6270,171,0.365,1.259949065674799,0.4029525635885206,19.91328552005752
2021-12,al yufrah 3,Villa,7820.489166666666,1505369.0833333333,193.85416666666663,12,89,6270,171,0.365,1.259949065674799,0.4029525635885206,19.91328552005752
2021-12,burj khalifa,Unit,23314.577994791664,3244870.5807291665,131.01388020833335,384,111,7279,112,0.373,1.27276011566208,0.4136958092567823,26.090604717076417
2021-12,business bay,Land,227451.733,26976481.9,151.743,10,161,10691,188,0.327,1.2922255929287312,0.365223107555078,26.613333705105983
2021-12,business bay,Unit,15111.803821428572,1550082.3232142858,98.130125,560,161,10691,188,0.327,1.2922255929287312,0.365223107555078,26.613333705105983
2021-12,dubai investment park first,Building,2342.745,5000000.0,13539.265,2,80,6167,180,0.369,1.2858604663589317,0.4111930048345782,21.97773403146328
2021-12,dubai investment park first,Land,727.09,2040000.0,2805.69,1,80,6167,180,0.369,1.2858604663589317,0.4111930048345782,21.97773403146328
2021-12,dubai investment park first,Unit,6410.129,815849.8,138.80599999999998,10,80,6167,180,0.369,1.2858604663589317,0.4111930048345782,21.97773403146328
2021-12,dubai investment park first,Villa,3645.6577777777775,3375079.4444444445,964.5411111111111,9,80,6167,180,0.369,1.2858604663589317,0.4111930048345782,21.97773403146328
2021-12,dubai investment park second,Building,3480.108571428572,23473571.42857143,8455.27,7,112,9533,124,0.457,1.221723860439016,0.4975311216882521,25.5605600966757
2021-12,dubai investment park second,Land,95.425,158191.5,1657.7,2,112,9533,124,0.457,1.221723860439016,0.4975311216882521,25.5605600966757
2021-12,dubai investment park second,Unit,5120.84,394629.0,77.07499999999999,2,112,9533,124,0.457,1.221723860439016,0.4975311216882521,25.5605600966757
2021-12,hadaeq sheikh mohammed bin rashid,Land,8950.973818181817,12444112.709090907,2071.6812727272727,55,98,7337,177,0.427,1.2345537874016057,0.4670617868881942,26.31850032197131
2021-12,hadaeq sheikh mohammed bin rashid,Unit,14433.92135338346,1380293.5187969925,95.30345864661656,133,98,7337,177,0.427,1.2345537874016057,0.4670617868881942,26.31850032197131
2021-12,hadaeq sheikh mohammed bin rashid,Villa,10001.82719512195,3520983.475609756,360.94865853658536,82,98,7337,177,0.427,1.2345537874016057,0.4670617868881942,26.31850032197131
2021-12,hessyan first,Unit,3477.26,455000.0,130.85,1,107,8130,174,0.406,1.1710390787342817,0.4337767463864473,25.54330358544628
2021-12,hor al anz,Building,11083.5125,2342500.0,211.35,4,156,13924,109,0.353,1.1727656626996592,0.3773945115731918,26.56238918485932
2021-12,hor al anz,Villa,6383.95,1277136.75,191.11,4,156,13924,109,0.353,1.1727656626996592,0.3773945115731918,26.56238918485932
2021-12,hor al anz east,Building,14933.165,34461000.0,2284.69,2,62,4192,167,0.368,1.161718166460744,0.3918049141030215,9.500502255125896
2021-12,island 2,Land,23573.51428571429,44226835.0,1796.8828571428571,7,149,14839,89,0.332,1.1704952889718248,0.3546417743754583,27.75533443571844
2021-12,island 2,Unit,61970.15833333333,12366666.666666666,195.9283333333333,6,149,14839,89,0.332,1.1704952889718248,0.3546417743754583,27.75533443571844
2021-12,island 2,Villa,39310.4825,30290252.0,620.86,4,149,14839,89,0.332,1.1704952889718248,0.3546417743754583,27.75533443571844
2021-12,jabal ali first,Building,22115.956666666665,34773333.333333336,1878.466666666667,3,124,9424,165,0.398,1.24655576804807,0.4372516782732528,33.67343797514118
2021-12,jabal ali first,Land,6653.749431818182,3382501.039772727,633.7157954545454,176,124,9424,165,0.398,1.24655576804807,0.4372516782732528,33.67343797514118
2021-12,jabal ali first,Unit,9261.685769230768,543614.7615384615,64.27353846153846,130,124,9424,165,0.398,1.24655576804807,0.4372516782732528,33.67343797514118
2021-12,jabal ali first,Villa,9370.378235294118,2494654.617647059,294.55117647058825,34,124,9424,165,0.398,1.24655576804807,0.4372516782732528,33.67343797514118
2021-12,jabal ali industrial first,Building,15607.68,58000000.0,3716.12,1,131,11938,113,0.42,1.2218739644272123,0.4572748260237717,32.157142604950565
2021-12,jabal ali industrial first,Land,9716.678,24848967.2,1964.59,5,131,11938,113,0.42,1.2218739644272123,0.4572748260237717,32.157142604950565
2021-12,jabal ali industrial second,Unit,10428.105217391305,498441.2173913043,54.14782608695653,23,104,7570,204,0.346,1.219141523659648,0.3763291868744952,17.845086286886882
2021-12,jumeirah first,Land,15044.395,24492615.0,1724.75,2,86,5603,199,0.422,1.3151002156064886,0.4751889163943752,21.94092767968501
2021-12,jumeirah first,Unit,22482.61133333333,3056495.6,134.19666666666666,15,86,5603,199,0.422,1.3151002156064886,0.4751889163943752,21.94092767968501
2021-12,jumeirah first,Villa,7276.3,8000000.0,1099.46,1,86,5603,199,0.422,1.3151002156064886,0.4751889163943752,21.94092767968501
2021-12,jumeirah second,Unit,51248.305714285714,19736352.64285714,390.3878571428572,14,94,6774,166,0.33,1.2409296958782636,0.3618027198559308,16.51443530619735
2021-12,jumeirah third,Land,5960.4,8800000.0,1476.41,1,121,9172,183,0.477,1.205703082772859,0.5162481481930614,38.23061198343439
2021-12,madinat al mataar,Land,1484.378333333333,15374482.333333334,23154.55833333333,6,97,7611,198,0.348,1.2084518865578011,0.3770165026088459,32.8583305415521
2021-12,madinat al mataar,Unit,7464.240740740741,684102.8518518518,101.23259259259258,27,97,7611,198,0.348,1.2084518865578011,0.3770165026088459,32.8583305415521
2021-12,madinat al mataar,Villa,6757.853870967742,1553919.3548387096,258.87225806451613,31,97,7611,198,0.348,1.2084518865578011,0.3770165026088459,32.8583305415521
2021-12,madinat dubai almelaheyah,Land,2900.87,7117293.0,2453.5,1,68,5796,112,0.347,1.0941022978178174,0.360061398937113,13.636081375104716
2021-12,madinat hind 3,Land,893.115,1012500.0,1141.955,4,58,3709,136,0.3,1.1185229886380414,0.3142227586365649,5.915121468012759
2021-12,madinat hind 4,Unit,9030.115714285714,438571.4285714286,49.48571428571428,7,132,8468,113,0.315,1.2361656018718912,0.3447568658358583,17.637908145348845
2021-12,mankhool,Building,32636.335,44050000.0,1331.44,2,68,4806,93,0.346,1.2856392494205924,0.3855324721198099,7.764758847592487
2021-12,mankhool,Villa,6729.08,5470000.0,812.89,1,68,4806,93,0.346,1.2856392494205924,0.3855324721198099,7.764758847592487
2021-12,marsa dubai,Unit,22683.758760806915,2565667.221902017,118.5200144092219,694,143,15050,123,0.445,1.1674761371284823,0.4748107524088699,36.06898663753032
2021-12,me'aisem first,Land,5794.3,6000000.0,1035.5,1,87,5764,191,0.313,1.3018689963561552,0.3507939983437906,24.77201152546501
2021-12,me'aisem first,Unit,8215.371538461539,833413.2051282051,98.45076923076924,39,87,5764,191,0.313,1.3018689963561552,0.3507939983437906,24.77201152546501
2021-12,me'aisem first,Villa,11087.856363636363,4466737.151515151,435.6309090909091,33,87,5764,191,0.313,1.3018689963561552,0.3507939983437906,24.77201152546501
2021-12,mirdif,Building,6745.41,4700000.0,696.77,1,111,7867,107,0.33,1.299108795252564,0.3694823609733385,22.77979480567757
2021-12,mirdif,Land,3844.9666666666662,5603333.333333333,1450.493333333333,3,111,7867,107,0.33,1.299108795252564,0.3694823609733385,22.77979480567757
2021-12,mirdif,Unit,10313.701428571429,1731687.7142857143,165.3685714285714,7,111,7867,107,0.33,1.299108795252564,0.3694823609733385,22.77979480567757
2021-12,mirdif,Villa,3838.835,2776486.25,710.62,4,111,7867,107,0.33,1.299108795252564,0.3694823609733385,22.77979480567757
2021-12,muhaisanah first,Land,2162.99,10056750.0,5457.405,2,164,11250,118,0.404,1.29605912536722,0.4518431546593428,31.74106784708019
2021-12,muhaisanah first,Unit,12018.937,1459044.5,122.853,40,164,11250,118,0.404,1.29605912536722,0.4518431546593428,31.74106784708019
2021-12,muhaisanah third,Land,1506.95,2100004.0,1393.55,1,78,5119,152,0.313,1.1543774050061202,0.3323280511067663,15.672901177579863
2021-12,mushrif,Land,1529.992,2000000.0,1290.0459999999998,5,53,3207,162,0.394,1.0165651137336718,0.3019878136480406,5.600596637092395
2021-12,nad al hamar,Building,3587.74,13200000.0,3679.2,1,101,6404,161,0.365,1.285121102617104,0.4066276809820972,25.3293239263608
2021-12,nad al hamar,Villa,161.6,225200.0,1393.55,1,101,6404,161,0.365,1.285121102617104,0.4066276809820972,25.3293239263608
2021-12,nad al shiba first,Land,3931.595,2722261.875,780.1637499999999,8,125,8362,205,0.483,1.2504986008674313,0.5313963296875878,35.44929667520092
2021-12,nad al shiba first,Unit,11186.53375,1418878.5,128.24625,8,125,8362,205,0.483,1.2504986008674313,0.5313963296875878,35.44929667520092
